学校,专业,代码,招生院系,总分,政治,外语,专业课一,专业课二,录取年份
北京工业大学,设计,135700,艺术设计学院,390,38,38,57,57,2026
北京工业大学,设计学,140300,艺术设计学院,355,35,35,53,53,2026
中国地质大学（北京）,应用经济学,020200,经济管理学院,346,48,48,72,72,2023
中国地质大学（北京）,金融,025100,经济管理学院,346,48,48,72,72,2023
中国地质大学（北京）,应用统计,025200,数理学院,346,48,48,72,72,2023
中国地质大学（北京）,法学,030100,经济管理学院,326,45,45,68,68,2023
中国地质大学（北京）,马克思主义理论,030500,马克思主义学院,326,45,45,68,68,2023
中国地质大学（北京）,马克思主义理论,030500,自然文化研究院,326,45,45,68,68,2023
中国地质大学（北京）,法律（法学）,035102,经济管理学院,326,45,45,68,68,2023
中国地质大学（北京）,教育学,040100,自然文化研究院,350,51,51,153,--,2023
中国地质大学（北京）,心理学,040200,马克思主义学院,350,51,51,153,--,2023
中国地质大学（北京）,体育学,040300,体育部,305,39,39,117,--,2023
中国地质大学（北京）,体育,045200,体育部,305,39,39,117,--,2023
中国地质大学（北京）,外国语言文学,050200,外国语学院,363,54,54,81,81,2023
中国地质大学（北京）,翻译,055100,外国语学院,370,54,54,81,81,2023
中国地质大学（北京）,翻译,055100,自然文化研究院,363,54,54,81,81,2023
中国地质大学（北京）,数学,070100,数理学院,289,38,38,57,57,2023
中国地质大学（北京）,物理学,070200,数理学院,289,38,38,57,57,2023
中国地质大学（北京）,化学,070300,数理学院,289,38,38,57,57,2023
中国地质大学（北京）,地理学,070500,地球科学与资源学院,289,38,38,57,57,2023
中国地质大学（北京）,地理学,070500,自然文化研究院,289,38,38,57,57,2023
中国地质大学（北京）,大气科学,070600,水资源与环境学院,289,38,38,57,57,2023
中国地质大学（北京）,海洋科学,070700,海洋学院,323,38,38,57,57,2023
中国地质大学（北京）,地球物理学,070800,地球物理与信息技术学院,289,38,38,57,57,2023
中国地质大学（北京）,地质学,070900,地球科学与资源学院,289,38,38,57,57,2023
中国地质大学（北京）,地质学,070900,水资源与环境学院,289,38,38,57,57,2023
中国地质大学（北京）,地质学,070900,珠宝学院,310,38,38,57,57,2023
中国地质大学（北京）,地质学,070900,科学研究院,289,38,38,57,57,2023
中国地质大学（北京）,地质学,070900,自然文化研究院,279,38,38,57,57,2023
中国地质大学（北京）,生物学,071000,水资源与环境学院,289,38,38,57,57,2023
中国地质大学（北京）,机械工程,080200,工程技术学院,283,38,38,57,57,2023
中国地质大学（北京）,材料科学与工程,080500,材料科学与工程学院,283,38,38,57,57,2023
中国地质大学（北京）,信息与通信工程,081000,信息工程学院,283,38,38,57,57,2023
中国地质大学（北京）,控制科学与工程,081100,信息工程学院,283,38,38,57,57,2023
中国地质大学（北京）,控制科学与工程,081100,地球物理与信息技术学院,283,38,38,57,57,2023
中国地质大学（北京）,计算机科学与技术,081200,信息工程学院,283,38,38,57,57,2023
中国地质大学（北京）,土木工程,081400,工程技术学院,283,38,38,57,57,2023
中国地质大学（北京）,水利工程,081500,水资源与环境学院,265,35,35,53,53,2023
中国地质大学（北京）,测绘科学与技术,081600,信息工程学院,283,38,38,57,57,2023
中国地质大学（北京）,测绘科学与技术,081600,土地科学技术学院,292,38,38,57,57,2023
中国地质大学（北京）,地质资源与地质工程,081800,地球科学与资源学院,265,35,35,53,53,2023
中国地质大学（北京）,地质资源与地质工程,081800,工程技术学院,265,35,35,53,53,2023
中国地质大学（北京）,地质资源与地质工程,081800,水资源与环境学院,265,35,35,53,53,2023
中国地质大学（北京）,地质资源与地质工程,081800,能源学院,265,35,35,53,53,2023
中国地质大学（北京）,地质资源与地质工程,081800,地球物理与信息技术学院,265,35,35,53,53,2023
中国地质大学（北京）,石油与天然气工程,082000,能源学院,283,38,38,57,57,2023
中国地质大学（北京）,环境科学与工程,083000,水资源与环境学院,283,38,38,57,57,2023
中国地质大学（北京）,软件工程,083500,信息工程学院,283,38,38,57,57,2023
中国地质大学（北京）,安全科学与工程,083700,工程技术学院,283,38,38,57,57,2023
中国地质大学（北京）,电子信息,085400,地球物理与信息技术学院,283,38,38,57,57,2023
中国地质大学（北京）,通信工程（含宽带网络、移动通信等）,085402,信息工程学院,320,38,38,57,57,2023
中国地质大学（北京）,计算机技术,085404,信息工程学院,310,38,38,57,57,2023
中国地质大学（北京）,计算机技术,085404,数理学院,283,38,38,57,57,2023
中国地质大学（北京）,软件工程,085405,信息工程学院,310,38,38,57,57,2023
中国地质大学（北京）,控制工程,085406,信息工程学院,320,38,38,57,57,2023
中国地质大学（北京）,机械工程,085501,工程技术学院,299,38,38,57,57,2023
中国地质大学（北京）,材料与化工,085600,材料科学与工程学院,278,38,38,57,57,2023
中国地质大学（北京）,材料与化工,085600,珠宝学院,278,38,38,57,57,2023
中国地质大学（北京）,材料与化工,085600,数理学院,278,38,38,57,57,2023
中国地质大学（北京）,资源与环境,085700,能源学院,278,38,38,57,57,2023
中国地质大学（北京）,资源与环境,085700,珠宝学院,278,38,38,57,57,2023
中国地质大学（北京）,资源与环境,085700,地球物理与信息技术学院,278,38,38,57,57,2023
中国地质大学（北京）,资源与环境,085700,海洋学院,278,38,38,57,57,2023
中国地质大学（北京）,资源与环境,085700,科学研究院,278,38,38,57,57,2023
中国地质大学（北京）,环境工程,085701,水资源与环境学院,298,38,38,57,57,2023
中国地质大学（北京）,安全工程,085702,工程技术学院,320,38,38,57,57,2023
中国地质大学（北京）,地质工程,085703,地球科学与资源学院,278,38,38,57,57,2023
中国地质大学（北京）,地质工程,085703,工程技术学院,278,38,38,57,57,2023
中国地质大学（北京）,地质工程,085703,水资源与环境学院,278,38,38,57,57,2023
中国地质大学（北京）,地质工程,085703,土地科学技术学院,311,38,38,57,57,2023
中国地质大学（北京）,测绘工程,085704,信息工程学院,320,38,38,57,57,2023
中国地质大学（北京）,测绘工程,085704,土地科学技术学院,278,38,38,57,57,2023
中国地质大学（北京）,土木工程,085901,工程技术学院,310,38,38,57,57,2023
中国地质大学（北京）,水利工程,085902,水资源与环境学院,301,38,38,57,57,2023
中国地质大学（北京）,管理科学与工程,120100,经济管理学院,340,47,47,71,71,2023
中国地质大学（北京）,工商管理,120200,经济管理学院,340,47,47,71,71,2023
中国地质大学（北京）,公共管理,120400,经济管理学院,350,47,47,71,71,2023
中国地质大学（北京）,公共管理,120400,土地科学技术学院,340,47,47,71,71,2023
中国地质大学（北京）,工商管理,125100,经济管理学院,167,41,--,82,--,2023
中国地质大学（北京）,公共管理,125200,经济管理学院,175,44,--,88,--,2023
中国地质大学（北京）,会计,125300,经济管理学院,210,51,--,102,--,2023
中国地质大学（北京）,设计学,130500,珠宝学院,362,40,40,60,60,2023
中国地质大学（北京）,设计学,130500,自然文化研究院,362,40,40,60,60,2023
中国地质大学（北京）,艺术设计,135108,珠宝学院,362,40,40,60,60,2023
中国地质大学（北京）,艺术设计,135108,自然文化研究院,362,40,40,60,60,2023
中国地质大学（北京）,金融,0251,经济管理学院,338,47,47,71,71,2024
中国地质大学（北京）,应用统计,0252,数理学院,338,47,47,71,71,2024
中国地质大学（北京）,经济学,02,经济管理学院,338,47,47,71,71,2024
中国地质大学（北京）,经济学,02,数理学院,338,47,47,71,71,2024
中国地质大学（北京）,法学,03,经济管理学院,331,47,47,71,71,2024
中国地质大学（北京）,法学,03,马克思主义学院,331,47,47,71,71,2024
中国地质大学（北京）,法学,03,自然文化研究院,331,47,47,71,71,2024
中国地质大学（北京）,教育学,0401,自然文化研究院,350,51,51,153,--,2024
中国地质大学（北京）,心理学,0402,马克思主义学院,350,51,51,153,--,2024
中国地质大学（北京）,体育学,0403,体育部,313,41,41,123,--,2024
中国地质大学（北京）,体育,0452,体育部,313,41,41,123,--,2024
中国地质大学（北京）,翻译,0551,外国语学院,365,55,55,83,83,2024
中国地质大学（北京）,文学,05,外国语学院,365,55,55,83,83,2024
中国地质大学（北京）,理学,07,数理学院,310,41,41,62,62,2024
中国地质大学（北京）,理学,07,地球科学与资源学院,310,41,41,62,62,2024
中国地质大学（北京）,理学,07,自然文化研究院,310,41,41,62,62,2024
中国地质大学（北京）,理学,07,水资源与环境学院,310,41,41,62,62,2024
中国地质大学（北京）,理学,07,海洋学院,310,41,41,62,62,2024
中国地质大学（北京）,理学,07,地球物理与信息技术学院,310,41,41,62,62,2024
中国地质大学（北京）,理学,07,珠宝学院,310,41,41,62,62,2024
中国地质大学（北京）,理学,07,科学研究院,310,41,41,62,62,2024
中国地质大学（北京）,资源与环境,085700,珠宝学院,273,37,37,56,56,2024
中国地质大学（北京）,水利工程,0815,水资源与环境学院,283,35,35,53,53,2024
中国地质大学（北京）,地质资源与地质工程,0818,地球科学与资源学院,283,35,35,53,53,2024
中国地质大学（北京）,地质资源与地质工程,0818,工程技术学院,283,35,35,53,53,2024
中国地质大学（北京）,地质资源与地质工程,0818,水资源与环境学院,283,35,35,53,53,2024
中国地质大学（北京）,地质资源与地质工程,0818,能源学院,283,35,35,53,53,2024
中国地质大学（北京）,地质资源与地质工程,0818,地球物理与信息技术学院,283,35,35,53,53,2024
中国地质大学（北京）,地质资源与地质工程,0818,科学研究院,283,35,35,53,53,2024
中国地质大学（北京）,电子信息,0854,信息工程学院,273,37,37,56,56,2024
中国地质大学（北京）,电子信息,0854,地球物理与信息技术学院,273,37,37,56,56,2024
中国地质大学（北京）,电子信息,0854,数理学院,273,37,37,56,56,2024
中国地质大学（北京）,机械,0855,工程技术学院,273,37,37,56,56,2024
中国地质大学（北京）,材料与化工,0856,材料科学与工程学院,273,37,37,56,56,2024
中国地质大学（北京）,材料与化工,0856,珠宝学院,273,37,37,56,56,2024
中国地质大学（北京）,材料与化工,0856,数理学院,273,37,37,56,56,2024
中国地质大学（北京）,资源与环境,0857,地球科学与资源学院,273,37,37,56,56,2024
中国地质大学（北京）,资源与环境,0857,工程技术学院,273,37,37,56,56,2024
中国地质大学（北京）,资源与环境,0857,信息工程学院,273,37,37,56,56,2024
中国地质大学（北京）,资源与环境,0857,水资源与环境学院,273,37,37,56,56,2024
中国地质大学（北京）,资源与环境,0857,能源学院,273,37,37,56,56,2024
中国地质大学（北京）,资源与环境,0857,地球物理与信息技术学院,273,37,37,56,56,2024
中国地质大学（北京）,资源与环境,0857,海洋学院,273,37,37,56,56,2024
中国地质大学（北京）,资源与环境,0857,土地科学技术学院,273,37,37,56,56,2024
中国地质大学（北京）,资源与环境,0857,科学研究院,273,37,37,56,56,2024
中国地质大学（北京）,土木水利,0859,工程技术学院,273,37,37,56,56,2024
中国地质大学（北京）,土木水利,0859,水资源与环境学院,273,37,37,56,56,2024
中国地质大学（北京）,工学（不含工学照顾专业）,08,工程技术学院,283,37,37,56,56,2024
中国地质大学（北京）,工学（不含工学照顾专业）,08,信息工程学院,283,37,37,56,56,2024
中国地质大学（北京）,工学（不含工学照顾专业）,08,水资源与环境学院,283,37,37,56,56,2024
